ObservationIdentifier,DateOfObservation,DutchName,ScientificName,Kingdom,QuantificationOfInvasion,QuantificationUnit,ValidationStatus,SamplingProtocol,CoordinateUncertainty,XLambert72,YLambert72,ID,ESRI_OID,Shape
Exo_1888,2022-08-31T00:00:00,Grote waternavel,Hydrocotyle ranunculoides,Plantae,1000,m²,approved by experts,casual observation,,92918.77580000,208223.58620000,1888,457,POINT (92918.77580000 208223.58620000)
Exo_1889,2022-08-31T00:00:00,Grote waternavel,Hydrocotyle ranunculoides,Plantae,500,m²,approved by experts,casual observation,,92889.46890000,208159.73910000,1889,458,POINT (92889.46890000 208159.73910000)
Exo_1890,2022-08-31T00:00:00,Grote waternavel,Hydrocotyle ranunculoides,Plantae,500,m²,approved by experts,casual observation,,92856.49860000,208108.45200000,1890,459,POINT (92856.49860000 208108.45200000)
Exo_1891,2022-08-31T00:00:00,Grote waternavel,Hydrocotyle ranunculoides,Plantae,500,m²,approved by experts,casual observation,,92668.09730000,207860.39030000,1891,460,POINT (92668.09730000 207860.39030000)
Exo_1892,2022-08-31T00:00:00,Grote waternavel,Hydrocotyle ranunculoides,Plantae,500,m²,approved by experts,casual observation,,92517.37620000,207681.40900000,1892,461,POINT (92517.37620000 207681.40900000)
Exo_958,2020-07-03T00:00:00,Grote waternavel,Hydrocotyle ranunculoides,Plantae,0,m²,approved by experts,casual observation,,108195.50460000,191969.04920000,958,462,POINT (108195.50460000 191969.04920000)
Exo_1056,2020-09-18T00:00:00,Grote waternavel,Hydrocotyle ranunculoides,Plantae,0,m²,approved by experts,casual observation,,87746.34270000,216183.15570000,1056,463,POINT (87746.34270000 216183.15570000)
Exo_1057,2020-09-18T00:00:00,Grote waternavel,Hydrocotyle ranunculoides,Plantae,0,m²,approved by experts,casual observation,,87876.64000000,216134.43250000,1057,464,POINT (87876.64000000 216134.43250000)
Exo_1119,2021-01-04T00:00:00,Grote waternavel,Hydrocotyle ranunculoides,Plantae,0,m²,approved by experts,casual observation,,117287.48130000,201454.44190000,1119,465,POINT (117287.48130000 201454.44190000)
Exo_1120,2021-01-19T00:00:00,Grote waternavel,Hydrocotyle ranunculoides,Plantae,25,m²,approved by experts,casual observation,,117173.07410000,202589.08860000,1120,466,POINT (117173.07410000 202589.08860000)
Exo_1121,2021-01-19T00:00:00,Grote waternavel,Hydrocotyle ranunculoides,Plantae,0,m²,approved by experts,casual observation,,117279.63060000,202759.35910000,1121,467,POINT (117279.63060000 202759.35910000)
Exo_114,2018-04-30T00:00:00,Grote waternavel,Hydrocotyle ranunculoides,Plantae,0,m²,approved by experts,casual observation,,127988.52330000,199683.25070000,114,468,POINT (127988.52330000 199683.25070000)
Exo_187,2019-06-21T00:00:00,Grote waternavel,Hydrocotyle ranunculoides,Plantae,0,m²,approved by experts,casual observation,,125564.67100000,183827.72460000,187,469,POINT (125564.67100000 183827.72460000)
Exo_273,2019-08-21T00:00:00,Grote waternavel,Hydrocotyle ranunculoides,Plantae,0,m²,approved by experts,casual observation,,118442.09100000,191622.24510000,273,470,POINT (118442.09100000 191622.24510000)
Exo_274,2019-08-21T00:00:00,Grote waternavel,Hydrocotyle ranunculoides,Plantae,0,m²,approved by experts,casual observation,,107641.06020000,169823.11140000,274,471,POINT (107641.06020000 169823.11140000)
Exo_445,2020-01-28T00:00:00,Grote waternavel,Hydrocotyle ranunculoides,Plantae,0,m²,approved by experts,casual observation,,43629.07220000,154940.85140000,445,472,POINT (43629.07220000 154940.85140000)
Exo_957,2020-07-03T00:00:00,Grote waternavel,Hydrocotyle ranunculoides,Plantae,150,m²,approved by experts,casual observation,,108058.22030000,192014.07880000,957,473,POINT (108058.22030000 192014.07880000)
Exo_47,2018-08-01T00:00:00,Reuzenbalsemien,Impatiens glandulifera,Plantae,0,m²,approved by experts,casual observation,,120936.47540000,183351.84900000,47,474,POINT (120936.47540000 183351.84900000)
Exo_48,2018-08-01T00:00:00,Reuzenbalsemien,Impatiens glandulifera,Plantae,0,m²,approved by experts,casual observation,,120999.61940000,183419.15920000,48,475,POINT (120999.61940000 183419.15920000)
Exo_50,2019-04-17T00:00:00,Reuzenbalsemien,Impatiens glandulifera,Plantae,0,m²,approved by experts,casual observation,,116384.30580000,177017.84270000,50,476,POINT (116384.30580000 177017.84270000)
Exo_210,2019-06-25T00:00:00,Reuzenbalsemien,Impatiens glandulifera,Plantae,0,m²,approved by experts,casual observation,,102756.99840000,166747.50790000,210,477,POINT (102756.99840000 166747.50790000)
Exo_356,2019-12-10T00:00:00,Reuzenbalsemien,Impatiens glandulifera,Plantae,0,m²,approved by experts,casual observation,,105047.82410000,173488.79530000,356,478,POINT (105047.82410000 173488.79530000)
Exo_477,2019-01-01T00:00:00,Reuzenbalsemien,Impatiens glandulifera,Plantae,1,m²,approved by experts,casual observation,,120481.73260000,175591.90710000,477,479,POINT (120481.73260000 175591.90710000)
Exo_599,2017-01-01T00:00:00,Reuzenbalsemien,Impatiens glandulifera,Plantae,0,m²,approved by experts,casual observation,,102760.11960000,172625.61720000,599,480,POINT (102760.11960000 172625.61720000)
Exo_606,2020-02-27T00:00:00,Reuzenbalsemien,Impatiens glandulifera,Plantae,0,m²,approved by experts,casual observation,,145921.48990000,205645.43990000,606,481,POINT (145921.48990000 205645.43990000)
Exo_1542,2021-05-27T00:00:00,Reuzenbalsemien,Impatiens glandulifera,Plantae,0,m²,approved by experts,casual observation,,90766.51420000,181109.94690000,1542,482,POINT (90766.51420000 181109.94690000)
